day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;2570900;STARFRUIT;5066;1;5062.0;3.0;5060.0;20.0;5068;20;;;;;5067.0;0.0
0;2571000;AMETHYSTS;9998;5;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;0.0
0;2571000;STARFRUIT;5061;25;;;;;5066;8;5068.0;25.0;;;5063.5;0.0
0;2571100;STARFRUIT;5061;25;;;;;5066;2;5068.0;25.0;;;5063.5;0.0
0;2571100;AMETHYSTS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;0.0
0;2571200;AMETHYSTS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;0.0
0;2571200;STARFRUIT;5062;2;5061.0;23.0;;;5067;1;5068.0;22.0;;;5064.5;0.0
0;2571300;AMETHYSTS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;0.0
0;2571300;STARFRUIT;5062;25;;;;;5068;1;5069.0;24.0;;;5065.0;0.0
0;2571400;AMETHYSTS;10002;1;9996.0;2.0;9995.0;24.0;10004;2;10005.0;24.0;;;10003.0;0.0
0;2571400;STARFRUIT;5067;1;5062.0;26.0;;;5069;26;;;;;5068.0;0.0
0;2571500;STARFRUIT;5062;27;;;;;5063;1;5069.0;27.0;;;5062.5;0.0
0;2571500;AMETHYSTS;9996;2;9995.0;25.0;;;9998;12;10004.0;2.0;10005.0;25.0;9997.0;0.0
0;2571600;AMETHYSTS;10000;5;9996.0;2.0;9995.0;24.0;10004;2;10005.0;24.0;;;10002.0;0.0
0;2571600;STARFRUIT;5065;4;5062.0;26.0;;;5067;8;5069.0;26.0;;;5066.0;0.0
0;2571700;AMETHYSTS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;0.0
0;2571700;STARFRUIT;5062;29;;;;;5068;1;5069.0;28.0;;;5065.0;0.0
0;2571800;STARFRUIT;5062;28;;;;;5069;28;;;;;5065.5;0.0
0;2571800;AMETHYSTS;9998;5;9995.0;28.0;;;10005;28;;;;;10001.5;0.0
0;2571900;STARFRUIT;5065;6;5062.0;30.0;;;5067;8;5068.0;1.0;5069.0;29.0;5066.0;0.0
0;2571900;AMETHYSTS;10000;6;9996.0;1.0;9995.0;29.0;10004;1;10005.0;29.0;;;10002.0;0.0
0;2572000;STARFRUIT;5062;29;;;;;5069;29;;;;;5065.5;0.0
0;2572000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
0;2572100;AMETHYSTS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;0.0
0;2572100;STARFRUIT;5062;29;;;;;5069;29;;;;;5065.5;0.0
0;2572200;STARFRUIT;5063;1;5062.0;25.0;;;5069;26;;;;;5066.0;0.0
0;2572200;AMETHYSTS;9996;1;9995.0;25.0;;;10002;7;10004.0;1.0;10005.0;25.0;9999.0;0.0
0;2572300;STARFRUIT;5063;31;;;;;5064;1;5068.0;6.0;5070.0;31.0;5063.5;0.0
0;2572300;AMETHYSTS;9996;1;9995.0;30.0;;;10004;1;10005.0;30.0;;;10000.0;0.0
0;2572400;STARFRUIT;5064;4;5063.0;23.0;;;5070;23;;;;;5067.0;0.0
0;2572400;AMETHYSTS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;0.0
0;2572500;AMETHYSTS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;0.0
0;2572500;STARFRUIT;5069;1;5064.0;30.0;;;5071;30;;;;;5070.0;0.0
0;2572600;STARFRUIT;5064;27;;;;;5071;27;;;;;5067.5;0.0
0;2572600;AMETHYSTS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;0.0
0;2572700;STARFRUIT;5064;20;;;;;5070;2;5072.0;20.0;;;5067.0;0.0
0;2572700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;2572800;STARFRUIT;5065;23;;;;;5072;23;;;;;5068.5;0.0
0;2572800;AMETHYSTS;9998;5;9996.0;2.0;9995.0;21.0;10004;2;10005.0;21.0;;;10001.0;0.0
0;2572900;AMETHYSTS;9996;2;9995.0;20.0;;;9998;1;10004.0;2.0;10005.0;20.0;9997.0;0.0
0;2572900;STARFRUIT;5065;22;;;;;5072;22;;;;;5068.5;0.0
0;2573000;STARFRUIT;5065;24;;;;;5072;24;;;;;5068.5;0.0
0;2573000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;2573100;STARFRUIT;5065;29;;;;;5070;6;5072.0;29.0;;;5067.5;0.0
0;2573100;AMETHYSTS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;0.0
0;2573200;STARFRUIT;5066;2;5065.0;25.0;;;5072;27;;;;;5069.0;0.0
0;2573200;AMETHYSTS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;0.0
0;2573300;AMETHYSTS;9996;1;9995.0;28.0;;;9998;7;10004.0;1.0;10005.0;28.0;9997.0;0.0
0;2573300;STARFRUIT;5071;1;5066.0;1.0;5065.0;28.0;5072;29;;;;;5071.5;0.0
0;2573400;STARFRUIT;5065;25;;;;;5070;1;5072.0;25.0;;;5067.5;0.0
0;2573400;AMETHYSTS;10002;1;9995.0;25.0;;;10005;25;;;;;10003.5;0.0
0;2573500;STARFRUIT;5066;2;5065.0;29.0;;;5072;31;;;;;5069.0;0.0
0;2573500;AMETHYSTS;9998;10;9996.0;2.0;9995.0;29.0;10004;2;10005.0;29.0;;;10001.0;0.0
0;2573600;STARFRUIT;5065;26;;;;;5070;5;5072.0;26.0;;;5067.5;0.0
0;2573600;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
0;2573700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;2573700;STARFRUIT;5064;20;;;;;5072;20;;;;;5068.0;0.0
0;2573800;STARFRUIT;5070;1;5064.0;21.0;;;5072;21;;;;;5071.0;0.0
0;2573800;AMETHYSTS;9995;21;;;;;10002;7;10005.0;21.0;;;9998.5;0.0
0;2573900;STARFRUIT;5064;21;;;;;5071;21;;;;;5067.5;0.0
0;2573900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;2574000;STARFRUIT;5065;2;5064.0;30.0;;;5069;7;5071.0;32.0;;;5067.0;0.0
0;2574000;AMETHYSTS;10002;4;9996.0;2.0;9995.0;30.0;10004;2;10005.0;30.0;;;10003.0;0.0
0;2574100;AMETHYSTS;10002;2;9995.0;23.0;;;10005;23;;;;;10003.5;0.0
0;2574100;STARFRUIT;5064;23;;;;;5071;23;;;;;5067.5;0.0
0;2574200;STARFRUIT;5064;22;;;;;5069;3;5071.0;22.0;;;5066.5;0.0
0;2574200;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
0;2574300;AMETHYSTS;9998;10;9996.0;1.0;9995.0;20.0;10004;1;10005.0;20.0;;;10001.0;0.0
0;2574300;STARFRUIT;5064;21;;;;;5070;1;5071.0;20.0;;;5067.0;0.0
0;2574400;AMETHYSTS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;0.0
0;2574400;STARFRUIT;5069;1;5064.0;29.0;;;5071;29;;;;;5070.0;0.0
0;2574500;AMETHYSTS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;0.0
0;2574500;STARFRUIT;5069;1;5064.0;27.0;;;5070;2;5071.0;25.0;;;5069.5;0.0
0;2574600;STARFRUIT;5065;21;;;;;5072;21;;;;;5068.5;0.0
0;2574600;AMETHYSTS;10002;1;9998.0;4.0;9996.0;1.0;10004;1;10005.0;20.0;;;10003.0;0.0
0;2574700;AMETHYSTS;9996;1;9995.0;30.0;;;10004;1;10005.0;30.0;;;10000.0;0.0
0;2574700;STARFRUIT;5066;1;5065.0;30.0;;;5072;31;;;;;5069.0;0.0
0;2574800;AMETHYSTS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;0.0
0;2574800;STARFRUIT;5066;27;;;;;5073;27;;;;;5069.5;0.0
0;2574900;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
0;2574900;STARFRUIT;5067;1;5066.0;20.0;;;5073;21;;;;;5070.0;0.0
0;2575000;STARFRUIT;5066;27;;;;;5073;27;;;;;5069.5;0.0
0;2575000;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
0;2575100;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
0;2575100;STARFRUIT;5066;27;;;;;5067;5;5073.0;27.0;;;5066.5;0.0
0;2575200;AMETHYSTS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;0.0
0;2575200;STARFRUIT;5066;31;;;;;5073;31;;;;;5069.5;0.0
0;2575300;AMETHYSTS;9996;1;9995.0;21.0;;;10002;9;10004.0;1.0;10005.0;21.0;9999.0;0.0
0;2575300;STARFRUIT;5066;21;;;;;5073;22;;;;;5069.5;0.0
0;2575400;STARFRUIT;5068;4;5067.0;22.0;;;5074;22;;;;;5071.0;0.0
0;2575400;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
0;2575500;AMETHYSTS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;0.0
0;2575500;STARFRUIT;5067;31;;;;;5073;2;5074.0;29.0;;;5070.0;0.0
0;2575600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;2575600;STARFRUIT;5067;30;;;;;5074;30;;;;;5070.5;0.0
0;2575700;AMETHYSTS;9995;22;;;;;10002;10;10005.0;22.0;;;9998.5;0.0
0;2575700;STARFRUIT;5067;22;;;;;5074;22;;;;;5070.5;0.0
0;2575800;STARFRUIT;5067;28;;;;;5072;2;5074.0;28.0;;;5069.5;0.0
0;2575800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;2575900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;2575900;STARFRUIT;5067;24;;;;;5074;24;;;;;5070.5;0.0
0;2576000;AMETHYSTS;9998;8;9996.0;1.0;9995.0;23.0;10004;1;10005.0;23.0;;;10001.0;0.0
0;2576000;STARFRUIT;5068;6;5067.0;24.0;;;5073;1;5074.0;23.0;;;5070.5;0.0
0;2576100;AMETHYSTS;9998;3;9995.0;26.0;;;10005;26;;;;;10001.5;0.0
0;2576100;STARFRUIT;5066;26;;;;;5074;26;;;;;5070.0;0.0
0;2576200;STARFRUIT;5071;1;5069.0;5.0;5066.0;29.0;5073;29;;;;;5072.0;0.0
0;2576200;AMETHYSTS;10002;1;10000.0;5.0;9998.0;2.0;10004;1;10005.0;28.0;;;10003.0;0.0
0;2576300;AMETHYSTS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;0.0
0;2576300;STARFRUIT;5066;24;;;;;5072;1;5073.0;24.0;;;5069.0;0.0
0;2576400;AMETHYSTS;9998;3;9996.0;2.0;9995.0;29.0;10004;2;10005.0;29.0;;;10001.0;0.0
0;2576400;STARFRUIT;5067;2;5066.0;29.0;;;5073;31;;;;;5070.0;0.0
0;2576500;STARFRUIT;5066;23;;;;;5074;23;;;;;5070.0;0.0
0;2576500;AMETHYSTS;9995;23;;;;;10002;4;10005.0;23.0;;;9998.5;0.0
0;2576600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;2576600;STARFRUIT;5066;24;;;;;5073;24;;;;;5069.5;0.0
0;2576700;AMETHYSTS;10002;1;10000.0;3.0;9998.0;5.0;10005;21;;;;;10003.5;0.0
0;2576700;STARFRUIT;5068;3;5066.0;6.0;5065.0;21.0;5072;21;;;;;5070.0;0.0
0;2576800;AMETHYSTS;9996;2;9995.0;21.0;;;10002;1;10004.0;2.0;10005.0;21.0;9999.0;0.0
0;2576800;STARFRUIT;5066;2;5065.0;21.0;;;5071;5;5072.0;2.0;5073.0;21.0;5068.5;0.0
0;2576900;STARFRUIT;5066;23;;;;;5067;1;5071.0;7.0;5073.0;23.0;5066.5;0.0
0;2576900;AMETHYSTS;9998;1;9996.0;2.0;9995.0;21.0;10004;2;10005.0;21.0;;;10001.0;0.0
0;2577000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
0;2577000;STARFRUIT;5066;29;;;;;5073;29;;;;;5069.5;0.0
0;2577100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;2577100;STARFRUIT;5065;24;;;;;5072;24;;;;;5068.5;0.0
0;2577200;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;2577200;STARFRUIT;5065;27;;;;;5072;27;;;;;5068.5;0.0
0;2577300;STARFRUIT;5064;24;;;;;5071;24;;;;;5067.5;0.0
0;2577300;AMETHYSTS;9998;9;9996.0;2.0;9995.0;22.0;10004;2;10005.0;22.0;;;10001.0;0.0
0;2577400;AMETHYSTS;9998;7;9996.0;1.0;9995.0;24.0;10004;1;10005.0;24.0;;;10001.0;0.0
0;2577400;STARFRUIT;5064;24;;;;;5069;7;5071.0;25.0;;;5066.5;0.0
0;2577500;AMETHYSTS;9996;1;9995.0;21.0;;;10002;1;10004.0;1.0;10005.0;21.0;9999.0;0.0
0;2577500;STARFRUIT;5064;22;;;;;5069;3;5071.0;22.0;;;5066.5;0.0
0;2577600;AMETHYSTS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;0.0
0;2577600;STARFRUIT;5070;1;5065.0;2.0;5064.0;23.0;5071;25;;;;;5070.5;0.0
0;2577700;STARFRUIT;5064;25;;;;;5070;2;5071.0;23.0;;;5067.0;0.0
0;2577700;AMETHYSTS;9996;2;9995.0;23.0;;;10002;5;10004.0;2.0;10005.0;23.0;9999.0;0.0
0;2577800;AMETHYSTS;9996;2;9995.0;21.0;;;10002;2;10004.0;2.0;10005.0;21.0;9999.0;0.0
0;2577800;STARFRUIT;5063;23;;;;;5070;23;;;;;5066.5;0.0
0;2577900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;2577900;STARFRUIT;5063;28;;;;;5070;28;;;;;5066.5;0.0
0;2578000;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
0;2578000;STARFRUIT;5064;1;5063.0;21.0;;;5068;1;5070.0;22.0;;;5066.0;0.0
0;2578100;STARFRUIT;5063;26;;;;;5070;26;;;;;5066.5;0.0
0;2578100;AMETHYSTS;9995;26;;;;;9998;1;10002.0;4.0;10005.0;26.0;9996.5;0.0
0;2578200;AMETHYSTS;10002;1;9996.0;1.0;9995.0;29.0;10004;1;10005.0;29.0;;;10003.0;0.0
0;2578200;STARFRUIT;5066;2;5065.0;30.0;;;5071;1;5072.0;29.0;;;5068.5;0.0
0;2578300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;2578300;STARFRUIT;5064;23;;;;;5065;1;5071.0;23.0;;;5064.5;0.0
0;2578400;AMETHYSTS;9995;22;;;;;9998;1;10005.0;22.0;;;9996.5;0.0
0;2578400;STARFRUIT;5064;22;;;;;5071;22;;;;;5067.5;0.0
0;2578500;STARFRUIT;5064;30;;;;;5069;3;5070.0;1.0;5071.0;29.0;5066.5;0.0
0;2578500;AMETHYSTS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;0.0
0;2578600;AMETHYSTS;10000;5;9995.0;30.0;;;10005;30;;;;;10002.5;0.0
0;2578600;STARFRUIT;5067;6;5064.0;30.0;;;5071;30;;;;;5069.0;0.0
0;2578700;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;2578700;STARFRUIT;5064;27;;;;;5069;8;5071.0;27.0;;;5066.5;0.0
0;2578800;AMETHYSTS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;0.0
0;2578800;STARFRUIT;5064;10;5063.0;27.0;;;5070;29;;;;;5067.0;0.0
0;2578900;STARFRUIT;5064;23;;;;;5070;2;5071.0;21.0;;;5067.0;0.0
0;2578900;AMETHYSTS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;0.0
0;2579000;AMETHYSTS;9998;4;9996.0;1.0;9995.0;30.0;10000;3;10004.0;1.0;10005.0;30.0;9999.0;0.0
0;2579000;STARFRUIT;5064;4;5063.0;31.0;;;5066;2;5070.0;31.0;;;5065.0;0.0
0;2579100;AMETHYSTS;9998;9;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;0.0
0;2579100;STARFRUIT;5064;2;5063.0;23.0;;;5070;25;;;;;5067.0;0.0
0;2579200;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
0;2579200;STARFRUIT;5064;8;5063.0;26.0;;;5070;26;;;;;5067.0;0.0
0;2579300;STARFRUIT;5063;28;;;;;5070;29;;;;;5066.5;0.0
0;2579300;AMETHYSTS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;0.0
0;2579400;AMETHYSTS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;0.0
0;2579400;STARFRUIT;5063;23;;;;;5070;23;;;;;5066.5;0.0
0;2579500;AMETHYSTS;9996;1;9995.0;23.0;;;10004;1;10005.0;23.0;;;10000.0;0.0
0;2579500;STARFRUIT;5063;24;;;;;5070;24;;;;;5066.5;0.0
0;2579600;AMETHYSTS;9995;20;;;;;9998;5;10005.0;20.0;;;9996.5;0.0
0;2579600;STARFRUIT;5064;1;5063.0;20.0;;;5070;20;;;;;5067.0;0.0
0;2579700;STARFRUIT;5064;26;;;;;5071;26;;;;;5067.5;0.0
0;2579700;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
0;2579800;AMETHYSTS;9998;9;9996.0;1.0;9995.0;23.0;10004;1;10005.0;23.0;;;10001.0;0.0
0;2579800;STARFRUIT;5069;1;5065.0;1.0;5064.0;23.0;5071;24;;;;;5070.0;0.0
0;2579900;AMETHYSTS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;0.0
0;2579900;STARFRUIT;5065;22;;;;;5071;1;5072.0;21.0;;;5068.0;0.0
0;2580000;AMETHYSTS;9995;21;;;;;10002;1;10005.0;21.0;;;9998.5;0.0
0;2580000;STARFRUIT;5064;21;;;;;5070;6;5072.0;21.0;;;5067.0;0.0
0;2580100;STARFRUIT;5065;29;;;;;5071;2;5072.0;27.0;;;5068.0;0.0
0;2580100;AMETHYSTS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;0.0
0;2580200;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;2580200;STARFRUIT;5065;26;;;;;5072;26;;;;;5068.5;0.0
0;2580300;AMETHYSTS;10000;4;9995.0;22.0;;;10002;7;10005.0;22.0;;;10001.0;0.0
0;2580300;STARFRUIT;5068;4;5065.0;22.0;;;5072;22;;;;;5070.0;0.0
0;2580400;AMETHYSTS;9996;2;9995.0;22.0;;;10004;2;10005.0;22.0;;;10000.0;0.0
0;2580400;STARFRUIT;5065;24;;;;;5072;24;;;;;5068.5;0.0
0;2580500;STARFRUIT;5065;23;;;;;5066;1;5072.0;23.0;;;5065.5;0.0
0;2580500;AMETHYSTS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;0.0
0;2580600;AMETHYSTS;9996;1;9995.0;27.0;;;10002;1;10004.0;1.0;10005.0;27.0;9999.0;0.0
0;2580600;STARFRUIT;5066;1;5065.0;27.0;;;5070;1;5072.0;28.0;;;5068.0;0.0
0;2580700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;2580700;STARFRUIT;5064;24;;;;;5066;5;5071.0;24.0;;;5065.0;0.0
0;2580800;STARFRUIT;5070;1;5065.0;2.0;5064.0;29.0;5071;31;;;;;5070.5;0.0
0;2580800;AMETHYSTS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;0.0
0;2580900;STARFRUIT;5065;27;;;;;5072;27;;;;;5068.5;0.0
0;2580900;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
0;2581000;STARFRUIT;5066;26;;;;;5073;26;;;;;5069.5;0.0
0;2581000;AMETHYSTS;10002;2;9996.0;2.0;9995.0;24.0;10004;2;10005.0;24.0;;;10003.0;0.0
0;2581100;AMETHYSTS;9995;30;;;;;10002;10;10005.0;30.0;;;9998.5;0.0
0;2581100;STARFRUIT;5066;30;;;;;5073;30;;;;;5069.5;0.0
0;2581200;STARFRUIT;5065;26;;;;;5072;26;;;;;5068.5;0.0
0;2581200;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;2581300;STARFRUIT;5065;26;;;;;5072;26;;;;;5068.5;0.0
0;2581300;AMETHYSTS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;0.0
0;2581400;STARFRUIT;5065;31;;;;;5072;31;;;;;5068.5;0.0
0;2581400;AMETHYSTS;9996;1;9995.0;30.0;;;10004;1;10005.0;30.0;;;10000.0;0.0
0;2581500;AMETHYSTS;9996;1;9995.0;20.0;;;10002;10;10004.0;1.0;10005.0;20.0;9999.0;0.0
0;2581500;STARFRUIT;5065;21;;;;;5070;1;5072.0;21.0;;;5067.5;0.0
0;2581600;STARFRUIT;5071;1;5065.0;27.0;;;5072;27;;;;;5071.5;0.0
0;2581600;AMETHYSTS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;0.0
0;2581700;STARFRUIT;5066;6;5065.0;23.0;;;5072;23;;;;;5069.0;0.0
0;2581700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;2581800;STARFRUIT;5066;2;5065.0;23.0;;;5072;23;;;;;5069.0;0.0
0;2581800;AMETHYSTS;10002;4;9995.0;23.0;;;10005;23;;;;;10003.5;0.0
0;2581900;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
0;2581900;STARFRUIT;5066;1;5065.0;20.0;;;5072;21;;;;;5069.0;0.0
0;2582000;STARFRUIT;5065;20;;;;;5066;1;5073.0;20.0;;;5065.5;0.0
0;2582000;AMETHYSTS;9998;3;9995.0;20.0;;;10005;20;;;;;10001.5;0.0
0;2582100;STARFRUIT;5066;26;;;;;5073;26;;;;;5069.5;0.0
0;2582100;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;2582200;STARFRUIT;5066;26;;;;;5073;26;;;;;5069.5;0.0
0;2582200;AMETHYSTS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;0.0
0;2582300;AMETHYSTS;9995;21;;;;;10002;8;10005.0;21.0;;;9998.5;0.0
0;2582300;STARFRUIT;5066;21;;;;;5073;21;;;;;5069.5;0.0
0;2582400;STARFRUIT;5066;30;;;;;5071;5;5073.0;30.0;;;5068.5;0.0
0;2582400;AMETHYSTS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;0.0
0;2582500;STARFRUIT;5067;7;5066.0;22.0;;;5073;22;;;;;5070.0;0.0
0;2582500;AMETHYSTS;10002;2;9995.0;22.0;;;10005;22;;;;;10003.5;0.0
0;2582600;STARFRUIT;5066;25;;;;;5073;25;;;;;5069.5;0.0
0;2582600;AMETHYSTS;9998;5;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;0.0
0;2582700;AMETHYSTS;9998;7;9995.0;29.0;;;10005;29;;;;;10001.5;0.0
0;2582700;STARFRUIT;5066;29;;;;;5067;1;5073.0;29.0;;;5066.5;0.0
0;2582800;STARFRUIT;5066;26;;;;;5073;26;;;;;5069.5;0.0
0;2582800;AMETHYSTS;9998;10;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10001.0;0.0
0;2582900;STARFRUIT;5067;22;;;;;5072;6;5073.0;1.0;5074.0;21.0;5069.5;0.0
0;2582900;AMETHYSTS;9998;1;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10001.0;0.0
0;2583000;AMETHYSTS;9998;8;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10001.0;0.0
0;2583000;STARFRUIT;5068;6;5067.0;21.0;;;5074;1;5075.0;21.0;;;5071.0;0.0
0;2583100;AMETHYSTS;9995;20;;;;;9998;4;10002.0;2.0;10005.0;20.0;9996.5;0.0
0;2583100;STARFRUIT;5067;20;;;;;5074;20;;;;;5070.5;0.0
0;2583200;STARFRUIT;5067;21;;;;;5068;1;5074.0;21.0;;;5067.5;0.0
0;2583200;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
0;2583300;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
0;2583300;STARFRUIT;5067;21;;;;;5074;21;;;;;5070.5;0.0
0;2583400;AMETHYSTS;10002;1;9996.0;2.0;9995.0;21.0;10004;2;10005.0;21.0;;;10003.0;0.0
0;2583400;STARFRUIT;5067;23;;;;;5074;23;;;;;5070.5;0.0
0;2583500;AMETHYSTS;9996;2;9995.0;28.0;;;9998;3;10004.0;2.0;10005.0;28.0;9997.0;0.0
0;2583500;STARFRUIT;5067;30;;;;;5074;30;;;;;5070.5;0.0
0;2583600;STARFRUIT;5067;26;;;;;5070;2;5072.0;4.0;5074.0;27.0;5068.5;0.0
0;2583600;AMETHYSTS;9996;2;9995.0;25.0;;;10000;2;10004.0;2.0;10005.0;25.0;9998.0;0.0
0;2583700;AMETHYSTS;9995;27;;;;;9998;1;10005.0;27.0;;;9996.5;0.0
0;2583700;STARFRUIT;5067;27;;;;;5074;27;;;;;5070.5;0.0
0;2583800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;2583800;STARFRUIT;5067;25;;;;;5074;25;;;;;5070.5;0.0
0;2583900;AMETHYSTS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;0.0
0;2583900;STARFRUIT;5067;20;;;;;5074;21;;;;;5070.5;0.0
0;2584000;STARFRUIT;5067;24;;;;;5074;24;;;;;5070.5;0.0
0;2584000;AMETHYSTS;9996;2;9995.0;22.0;;;10004;2;10005.0;22.0;;;10000.0;0.0
0;2584100;AMETHYSTS;9995;23;;;;;10002;7;10005.0;23.0;;;9998.5;0.0
0;2584100;STARFRUIT;5066;23;;;;;5073;23;;;;;5069.5;0.0
0;2584200;AMETHYSTS;9998;8;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10001.0;0.0
0;2584200;STARFRUIT;5067;26;;;;;5074;26;;;;;5070.5;0.0
0;2584300;AMETHYSTS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;0.0
0;2584300;STARFRUIT;5067;23;;;;;5074;23;;;;;5070.5;0.0
0;2584400;STARFRUIT;5067;23;;;;;5074;23;;;;;5070.5;0.0
0;2584400;AMETHYSTS;9998;3;9996.0;1.0;9995.0;22.0;10004;1;10005.0;22.0;;;10001.0;0.0
0;2584500;AMETHYSTS;10002;1;9996.0;1.0;9995.0;23.0;10004;1;10005.0;23.0;;;10003.0;0.0
0;2584500;STARFRUIT;5067;24;;;;;5074;24;;;;;5070.5;0.0
0;2584600;AMETHYSTS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;0.0
