timestamp,starfruit_positions,amethyst_positions,starfruit_pnl,amethyst_pnl
2307800,0,12,0,16780
2307900,0,12,0,16756
2308000,0,12,0,16744
2308100,0,12,0,16756
2308200,0,12,0,16780
2308300,0,12,0,16756
2308400,0,12,0,16744
2308500,0,12,0,16744
2308600,0,12,0,16780
2308700,0,12,0,16756
2308800,0,12,0,16756
2308900,0,12,0,16744
2309000,0,12,0,16744
2309100,0,12,0,16756
2309200,0,12,0,16744
2309300,0,12,0,16744
2309400,0,11,0,16828
2309500,0,11,0,16751
2309600,0,11,0,16751
2309700,0,11,0,16762
2309800,0,10,0,16828
2309900,0,10,0,16768
2310000,0,9,0,16828
2310100,0,9,0,16774
2310200,0,10,0,16774
2310300,0,10,0,16762
2310400,0,10,0,16762
2310500,0,12,0,16772
2310600,0,12,0,16756
2310700,0,12,0,16768
2310800,0,12,0,16756
2310900,0,12,0,16792
2311000,0,13,0,16768
2311100,0,13,0,16766
2311200,0,13,0,16766
2311300,0,13,0,16766
2311400,0,9,0,16844
2311500,0,9,0,16808
2311600,0,9,0,16790
2311700,0,9,0,16790
2311800,0,9,0,16790
2311900,0,9,0,16790
2312000,0,9,0,16790
2312100,0,9,0,16790
2312200,0,9,0,16790
2312300,0,9,0,16790
2312400,0,10,0,16781
2312500,0,10,0,16788
2312600,0,10,0,16778
2312700,0,10,0,16788
2312800,0,10,0,16778
2312900,0,10,0,16788
2313000,0,10,0,16788
2313100,0,10,0,16808
2313200,0,10,0,16778
2313300,0,11,0,16788
2313400,0,9,0,16852
2313500,0,9,0,16798
2313600,0,9,0,16798
2313700,0,9,0,16789
2313800,0,9,0,16798
2313900,0,9,0,16798
2314000,0,9,0,16798
2314100,0,9,0,16798
2314200,0,9,0,16798
2314300,0,9,0,16816
2314400,0,9,0,16798
2314500,0,10,0,16798
2314600,0,10,0,16796
2314700,0,10,0,16836
2314800,0,6,0,16856
2314900,0,6,0,16820
2315000,0,6,0,16820
2315100,0,6,0,16832
2315200,0,7,0,16820
2315300,0,7,0,16818
2315400,0,7,0,16818
2315500,0,7,0,16832
2315600,0,7,0,16811
2315700,0,7,0,16818
2315800,0,7,0,16818
2315900,0,7,0,16811
2316000,0,7,0,16818
2316100,0,7,0,16818
2316200,0,7,0,16811
2316300,0,7,0,16832
2316400,0,6,0,16860
2316500,0,6,0,16824
2316600,0,13,0,16824
2316700,0,13,0,16810
2316800,0,13,0,16797
2316900,0,13,0,16797
2317000,0,14,0,16810
2317100,0,14,0,16794
2317200,0,14,0,16794
2317300,0,15,0,16794
2317400,0,15,0,16836
2317500,0,15,0,16806
2317600,0,15,0,16806
2317700,0,15,0,16791
2317800,0,15,0,16806
2317900,0,15,0,16806
2318000,0,14,0,16896
2318100,0,14,0,16798
2318200,0,14,0,16840
2318300,0,14,0,16812
2318400,0,14,0,16840
2318500,0,14,0,16812
2318600,0,14,0,16812
2318700,0,14,0,16840
2318800,0,14,0,16812
2318900,0,14,0,16840
2319000,0,14,0,16798
2319100,0,14,0,16840
2319200,0,14,0,16812
2319300,0,14,0,16812
2319400,0,14,0,16798
2319500,0,14,0,16812
2319600,0,15,0,16798
2319700,0,15,0,16810
2319800,0,15,0,16840
2319900,0,15,0,16795
2320000,0,14,0,16900
2320100,0,13,0,16900
2320200,0,13,0,16809
2320300,0,13,0,16822
2320400,0,13,0,16822
2320500,0,13,0,16822
2320600,0,13,0,16822
2320700,0,13,0,16822
2320800,0,13,0,16809
2320900,0,13,0,16809
2321000,0,13,0,16822
2321100,0,13,0,16822
2321200,0,13,0,16848
2321300,0,13,0,16822
2321400,0,13,0,16822
2321500,0,12,0,16900
2321600,0,13,0,16816
2321700,0,13,0,16826
2321800,0,13,0,16826
2321900,0,13,0,16813
2322000,0,13,0,16826
2322100,0,13,0,16826
2322200,0,13,0,16852
2322300,0,13,0,16813
2322400,0,13,0,16813
2322500,0,13,0,16826
2322600,0,12,0,16904
2322700,0,12,0,16832
2322800,0,12,0,16832
2322900,0,12,0,16856
2323000,0,12,0,16832
2323100,0,12,0,16832
2323200,0,12,0,16820
2323300,0,12,0,16832
2323400,0,11,0,16904
2323500,0,10,0,16904
2323600,0,10,0,16864
2323700,0,8,0,16904
2323800,0,8,0,16848
2323900,0,8,0,16848
2324000,0,9,0,16856
2324100,0,9,0,16872
2324200,0,9,0,16854
2324300,0,9,0,16872
2324400,0,9,0,16854
2324500,0,9,0,16854
2324600,0,8,0,16908
2324700,0,8,0,16852
2324800,0,8,0,16876
2324900,0,8,0,16860
2325000,0,8,0,16860
2325100,0,8,0,16860
2325200,0,8,0,16860
2325300,0,8,0,16876
2325400,0,8,0,16876
2325500,0,8,0,16860
2325600,0,8,0,16860
2325700,0,8,0,16852
2325800,0,8,0,16860
2325900,0,8,0,16876
2326000,0,8,0,16876
2326100,0,9,0,16852
2326200,0,8,0,16912
2326300,0,8,0,16856
2326400,0,8,0,16856
2326500,0,8,0,16880
2326600,0,8,0,16864
2326700,0,8,0,16864
2326800,0,8,0,16856
2326900,0,-2,0,16912
2327000,0,-2,0,16906
2327100,0,-2,0,16908
2327200,0,-2,0,16906
2327300,0,-2,0,16906
2327400,0,-3,0,16908
2327500,0,-3,0,16906
2327600,0,-3,0,16912
2327700,0,-3,0,16903
2327800,0,-3,0,16903
2327900,0,-3,0,16906
2328000,0,-3,0,16912
2328100,0,-3,0,16906
2328200,0,-3,0,16906
2328300,0,-3,0,16912
2328400,0,-3,0,16903
2328500,0,-3,0,16906
2328600,0,-3,0,16912
2328700,0,-3,0,16903
2328800,0,-2,0,16924
2328900,0,-2,0,16910
2329000,0,-2,0,16912
2329100,0,-2,0,16912
2329200,0,-3,0,16912
2329300,0,-3,0,16910
2329400,0,-3,0,16907
2329500,0,-3,0,16907
2329600,0,-3,0,16910
2329700,0,-3,0,16910
2329800,0,-3,0,16910
2329900,0,-3,0,16910
2330000,0,-3,0,16907
2330100,0,-3,0,16910
2330200,0,-3,0,16910
2330300,0,-3,0,16916
2330400,0,-3,0,16910
2330500,0,-3,0,16910
2330600,0,-3,0,16916
2330700,0,-3,0,16916
2330800,0,-3,0,16910
2330900,0,-3,0,16916
2331000,0,-3,0,16922
2331100,0,9,0,16928
2331200,0,8,0,16964
2331300,0,8,0,16908
2331400,0,8,0,16932
2331500,0,8,0,16916
2331600,0,8,0,16916
2331700,0,8,0,16916
2331800,0,7,0,16964
2331900,0,7,0,16915
2332000,0,7,0,16936
2332100,0,7,0,16936
2332200,0,7,0,16922
2332300,0,6,0,16964
2332400,0,6,0,16922
2332500,0,6,0,16928
2332600,0,6,0,16928
2332700,0,6,0,16928
2332800,0,6,0,16928
2332900,0,6,0,16940
2333000,0,6,0,16922
2333100,0,6,0,16940
2333200,0,6,0,16928
2333300,0,6,0,16928
2333400,0,6,0,16922
2333500,0,6,0,16940
2333600,0,5,0,16964
2333700,0,5,0,16929
2333800,0,5,0,16934
2333900,0,5,0,16929
2334000,0,5,0,16944
2334100,0,5,0,16944
2334200,0,5,0,16944
2334300,0,5,0,16934
2334400,0,5,0,16929
2334500,0,5,0,16944
2334600,0,5,0,16934
2334700,0,5,0,16934
2334800,0,5,0,16944
2334900,0,5,0,16934
2335000,0,5,0,16934
2335100,0,5,0,16934
2335200,0,5,0,16934
2335300,0,5,0,16944
2335400,0,5,0,16934
2335500,0,5,0,16929
2335600,0,5,0,16929
2335700,0,5,0,16944
2335800,0,5,0,16934
2335900,0,6,0,16934
2336000,0,6,0,16926
2336100,0,6,0,16932
2336200,0,6,0,16932
2336300,0,6,0,16944
2336400,0,6,0,16944
2336500,0,5,0,16968
2336600,0,5,0,16948
2336700,0,5,0,16938
2336800,0,5,0,16938
2336900,0,5,0,16938
2337000,0,6,0,16938
2337100,0,6,0,16948
2337200,0,6,0,16930
2337300,0,6,0,16930
2337400,0,6,0,16930
2337500,0,6,0,16930
2337600,0,6,0,16936
2337700,0,6,0,16930
2337800,0,6,0,16930
2337900,0,6,0,16936
2338000,0,6,0,16936
2338100,0,6,0,16930
2338200,0,6,0,16936
2338300,0,6,0,16936
2338400,0,7,0,16930
2338500,0,7,0,16934
2338600,0,7,0,16927
2338700,0,7,0,16934
2338800,0,7,0,16934
2338900,0,7,0,16934
2339000,0,7,0,16927
2339100,0,10,0,16927
2339200,0,10,0,16928
2339300,0,10,0,16928
2339400,0,10,0,16968
2339500,0,5,0,16988
2339600,0,5,0,16968
2339700,0,5,0,16953
2339800,0,5,0,16953
2339900,0,5,0,16958
2340000,0,5,0,16958
2340100,0,5,0,16958
2340200,0,5,0,16953
2340300,0,5,0,16953
2340400,0,5,0,16958
2340500,0,5,0,16958
2340600,0,5,0,16968
2340700,0,5,0,16958
2340800,0,5,0,16958
2340900,0,5,0,16953
2341000,0,5,0,16958
2341100,0,6,0,16953
2341200,0,6,0,16968
2341300,0,6,0,16956
2341400,0,6,0,16950
2341500,0,6,0,16956
2341600,0,7,0,16956
2341700,0,7,0,16954
2341800,0,7,0,16947
2341900,0,7,0,16947
2342000,0,6,0,16996
2342100,0,6,0,16960
2342200,0,6,0,16954
2342300,0,6,0,16960
2342400,0,6,0,16960
2342500,0,6,0,16960
2342600,0,6,0,16960
2342700,0,6,0,16960
2342800,0,6,0,16960
2342900,0,6,0,16960
2343000,0,6,0,16960
2343100,0,6,0,16960
2343200,0,3,0,16996
2343300,0,3,0,16978
2343400,0,3,0,16978
2343500,0,3,0,16978
2343600,0,3,0,16975
2343700,0,3,0,16975
2343800,0,3,0,16975
2343900,0,2,0,16996
2344000,0,2,0,16988
2344100,0,3,0,16984
2344200,0,3,0,16982
2344300,0,0,0,17000
2344400,0,0,0,17000
2344500,0,0,0,17000
2344600,0,0,0,17000
2344700,0,0,0,17000
2344800,0,0,0,17000
2344900,0,7,0,17000
2345000,0,7,0,16986
2345100,0,7,0,17000
2345200,0,7,0,16986
2345300,0,8,0,16986
2345400,0,8,0,16984
2345500,0,8,0,16984
2345600,0,8,0,16984
2345700,0,8,0,16976
2345800,0,8,0,16984
2345900,0,8,0,17000
2346000,0,8,0,16984
2346100,0,8,0,16984
2346200,0,8,0,17000
2346300,0,8,0,16976
2346400,0,8,0,16984
2346500,0,8,0,16984
2346600,0,8,0,16984
2346700,0,8,0,16976
2346800,0,8,0,16976
2346900,0,9,0,16976
2347000,0,9,0,16973
2347100,0,8,0,17036
2347200,0,8,0,16988
2347300,0,8,0,16988
2347400,0,8,0,16980
2347500,0,8,0,16988
2347600,0,8,0,16988
2347700,0,8,0,16988
2347800,0,8,0,16988
2347900,0,8,0,16980
2348000,0,8,0,17004
2348100,0,8,0,17004
2348200,0,8,0,16980
2348300,0,11,0,16988
2348400,0,11,0,16971
2348500,0,11,0,16982
2348600,0,11,0,16971
2348700,0,11,0,16982
2348800,0,11,0,17004
2348900,0,11,0,16971
2349000,0,11,0,16971
2349100,0,11,0,17026
2349200,0,11,0,16982
2349300,0,11,0,16982
2349400,0,11,0,17026
2349500,0,11,0,16971
2349600,0,11,0,16971
2349700,0,11,0,16982
2349800,0,11,0,16982
2349900,0,11,0,16971
2350000,0,11,0,16971
2350100,0,11,0,17004
2350200,0,11,0,16982
2350300,0,9,0,17048
2350400,0,9,0,16985
2350500,0,9,0,16985
2350600,0,9,0,16994
2350700,0,9,0,16994
2350800,0,9,0,16994
2350900,0,9,0,16994
2351000,0,8,0,17048
2351100,0,9,0,17000
2351200,0,9,0,16998
2351300,0,9,0,16998
2351400,0,9,0,16998
2351500,0,9,0,16998
2351600,0,9,0,16989
2351700,0,9,0,17016
2351800,0,11,0,16989
2351900,0,11,0,16983
2352000,0,11,0,16983
2352100,0,11,0,16994
2352200,0,11,0,17038
2352300,0,11,0,17016
2352400,0,11,0,16983
2352500,0,11,0,17016
2352600,0,11,0,17016
2352700,0,11,0,16994
2352800,0,11,0,17016
2352900,0,11,0,17016
2353000,0,11,0,16994
2353100,0,11,0,16994
2353200,0,11,0,16994
2353300,0,11,0,16994
2353400,0,11,0,16983
2353500,0,11,0,17016
2353600,0,11,0,17016
2353700,0,11,0,16994
2353800,0,11,0,16994
2353900,0,11,0,16994
2354000,0,11,0,16983
2354100,0,11,0,16994
2354200,0,11,0,17016
2354300,0,11,0,16994
2354400,0,10,0,17060
2354500,0,10,0,16990
2354600,0,10,0,17000
2354700,0,10,0,17020
2354800,0,10,0,16990
2354900,0,10,0,17000
2355000,0,9,0,17060
2355100,0,10,0,16997
2355200,0,10,0,17004
2355300,0,10,0,16994
2355400,0,10,0,17004
2355500,0,11,0,17004
2355600,0,11,0,17024
2355700,0,11,0,16991
2355800,0,11,0,17024
2355900,0,11,0,17002
2356000,0,11,0,16991
2356100,0,11,0,17024
2356200,0,11,0,17002
2356300,0,6,0,17068
2356400,0,6,0,17032
2356500,0,6,0,17044
2356600,0,6,0,17026
2356700,0,6,0,17056
2356800,0,10,0,17032
2356900,0,10,0,17024
2357000,0,10,0,17024
2357100,0,10,0,17014
2357200,0,10,0,17044
2357300,0,10,0,17014
2357400,0,11,0,17024
2357500,0,11,0,17022
2357600,0,11,0,17011
2357700,0,11,0,17022
2357800,0,11,0,17011
2357900,0,11,0,17022
2358000,0,11,0,17011
2358100,0,11,0,17022
2358200,0,11,0,17022
2358300,0,11,0,17022
2358400,0,11,0,17044
2358500,0,12,0,17022
2358600,0,12,0,17044
2358700,0,12,0,17020
2358800,0,12,0,17020
2358900,0,11,0,17092
2359000,0,11,0,17048
2359100,0,11,0,17026
2359200,0,11,0,17026
2359300,0,11,0,17015
2359400,0,11,0,17026
2359500,0,11,0,17026
2359600,0,11,0,17015
2359700,0,10,0,17092
2359800,0,10,0,17032
2359900,0,10,0,17032
2360000,0,10,0,17052
2360100,0,10,0,17032
2360200,0,11,0,17032
2360300,0,9,0,17096
2360400,0,9,0,17078
2360500,0,9,0,17042
2360600,0,9,0,17042
2360700,0,9,0,17042
2360800,0,9,0,17042
2360900,0,9,0,17042
2361000,0,9,0,17060
2361100,0,9,0,17042
2361200,0,9,0,17033
2361300,0,9,0,17033
2361400,0,9,0,17042
2361500,0,10,0,17033
2361600,0,10,0,17030
2361700,0,10,0,17040
2361800,0,11,0,17040
2361900,0,11,0,17038
2362000,0,11,0,17027
2362100,0,11,0,17038
2362200,0,11,0,17027
2362300,0,11,0,17038
2362400,0,11,0,17038
2362500,0,12,0,17038
2362600,0,12,0,17036
2362700,0,12,0,17036
2362800,0,12,0,17024
2362900,0,12,0,17024
2363000,0,12,0,17024
2363100,0,13,0,17024
2363200,0,13,0,17021
2363300,0,13,0,17034
2363400,0,13,0,17034
2363500,0,13,0,17034
2363600,0,12,0,17112
2363700,0,12,0,17040
2363800,0,12,0,17028
2363900,0,11,0,17112
2364000,0,11,0,17035
2364100,0,12,0,17046
2364200,0,12,0,17044
2364300,0,12,0,17044
2364400,0,13,0,17032
2364500,0,13,0,17042
2364600,0,13,0,17042
2364700,0,13,0,17042
2364800,0,13,0,17068
2364900,0,13,0,17042
2365000,0,9,0,17120
2365100,0,9,0,17084
2365200,0,9,0,17066
2365300,0,9,0,17066
2365400,0,10,0,17066
2365500,0,9,0,17124
2365600,0,9,0,17070
2365700,0,9,0,17061
2365800,0,9,0,17088
2365900,0,9,0,17070
2366000,0,8,0,17124
2366100,0,8,0,17068
2366200,0,8,0,17076
2366300,0,8,0,17108
2366400,0,8,0,17068
2366500,0,13,0,17076
2366600,0,14,0,17066
2366700,0,14,0,17064
2366800,0,12,0,17148
2366900,0,12,0,17064
2367000,0,12,0,17064
2367100,0,12,0,17076
2367200,0,12,0,17100
2367300,0,12,0,17064
2367400,0,16,0,17064
2367500,0,16,0,17068
2367600,0,16,0,17068
2367700,0,16,0,17068
2367800,0,16,0,17068
2367900,0,16,0,17068
2368000,0,16,0,17068
2368100,0,16,0,17052
2368200,0,16,0,17100
2368300,0,16,0,17052
2368400,0,16,0,17068
2368500,0,16,0,17052
2368600,0,16,0,17068
2368700,0,12,0,17164
2368800,0,12,0,17092
2368900,0,16,0,17092
2369000,0,16,0,17084
2369100,0,20,0,17084
2369200,0,20,0,17116
2369300,0,20,0,17076
2369400,0,20,0,17116
2369500,0,16,0,17196
2369600,0,12,0,17196
2369700,0,13,0,17124
2369800,0,13,0,17109
2369900,0,13,0,17122
2370000,0,13,0,17122
2370100,0,13,0,17122
2370200,0,12,0,17200
2370300,0,12,0,17128
2370400,0,12,0,17128
2370500,0,12,0,17116
2370600,0,12,0,17128
2370700,0,12,0,17152
2370800,0,12,0,17128
2370900,0,12,0,17128
2371000,0,12,0,17128
2371100,0,11,0,17200
2371200,0,11,0,17134
2371300,0,11,0,17156
2371400,0,11,0,17134
2371500,0,11,0,17123
2371600,0,6,0,17200
2371700,0,6,0,17158
2371800,0,6,0,17164
2371900,0,6,0,17164
2372000,0,6,0,17164
2372100,0,6,0,17158
2372200,0,6,0,17164
2372300,0,-4,0,17200
2372400,0,-4,0,17192
2372500,0,-4,0,17192
2372600,0,-7,0,17192
2372700,0,-8,0,17186
2372800,0,-8,0,17184
2372900,0,-9,0,17184
2373000,0,-9,0,17182
2373100,0,-9,0,17200
2373200,0,-15,0,17182
2373300,0,-15,0,17170
2373400,0,-16,0,17155
2373500,0,-16,0,17168
2373600,0,-16,0,17168
2373700,0,-15,0,17264
2373800,0,-15,0,17174
2373900,0,-14,0,17264
2374000,0,-14,0,17180
2374100,0,-14,0,17208
2374200,0,-14,0,17180
2374300,0,-14,0,17180
2374400,0,-14,0,17180
2374500,0,-13,0,17264
2374600,0,-13,0,17173
2374700,0,-12,0,17264
2374800,0,-12,0,17180
2374900,0,-2,0,17264
2375000,0,-2,0,17252
2375100,0,-2,0,17252
2375200,0,-2,0,17252
2375300,0,-2,0,17252
2375400,0,-2,0,17252
2375500,0,-2,0,17260
2375600,0,-2,0,17256
2375700,0,-2,0,17250
2375800,0,-2,0,17252
2375900,0,-1,0,17264
2376000,0,0,0,17264
2376100,0,-2,0,17264
2376200,0,-2,0,17260
2376300,0,-2,0,17260
2376400,0,-2,0,17264
2376500,0,-2,0,17260
2376600,0,-2,0,17260
2376700,0,-2,0,17260
2376800,0,-1,0,17272
2376900,0,-1,0,17266
2377000,0,-1,0,17265
2377100,0,-1,0,17266
2377200,0,-1,0,17266
2377300,0,-1,0,17268
2377400,0,-1,0,17266
2377500,0,-4,0,17265
2377600,0,-4,0,17260
2377700,0,-4,0,17260
2377800,0,-4,0,17268
2377900,0,-4,0,17268
2378000,0,-3,0,17284
2378100,0,-3,0,17266
2378200,0,-3,0,17266
2378300,0,-3,0,17263
2378400,0,-3,0,17272
2378500,0,-4,0,17266
2378600,0,-4,0,17264
2378700,0,-4,0,17264
2378800,0,-4,0,17260
2378900,0,-4,0,17264
2379000,0,-4,0,17260
2379100,0,-4,0,17264
2379200,0,-4,0,17260
2379300,0,-4,0,17264
2379400,0,-4,0,17260
2379500,0,-4,0,17264
2379600,0,-4,0,17260
2379700,0,-4,0,17264
2379800,0,-4,0,17264
2379900,0,-4,0,17260
2380000,0,-4,0,17260
2380100,0,-4,0,17264
2380200,0,-4,0,17260
2380300,0,-4,0,17272
2380400,0,-4,0,17260
2380500,0,-4,0,17260
2380600,0,-4,0,17264
2380700,0,-4,0,17264
2380800,0,-4,0,17264
2380900,0,-4,0,17260
2381000,0,-4,0,17264
2381100,0,-4,0,17272
2381200,0,-4,0,17264
2381300,0,-4,0,17264
2381400,0,-4,0,17260
2381500,0,-4,0,17272
2381600,0,-4,0,17272
2381700,0,-3,0,17288
2381800,0,-3,0,17267
2381900,0,-3,0,17270
2382000,0,-3,0,17267
2382100,0,-3,0,17270
2382200,0,-3,0,17267
2382300,0,-3,0,17270
2382400,0,-3,0,17270
2382500,0,-2,0,17288
2382600,0,-2,0,17276
2382700,0,-3,0,17276
2382800,0,-3,0,17274
2382900,0,-3,0,17280
2383000,0,-3,0,17274
2383100,0,-3,0,17274
2383200,0,-3,0,17274
2383300,0,2,0,17292
2383400,0,2,0,17288
2383500,0,2,0,17288
2383600,0,2,0,17286
2383700,0,2,0,17286
2383800,0,2,0,17286
2383900,0,2,0,17292
2384000,0,2,0,17288
2384100,0,2,0,17288
2384200,0,2,0,17286
2384300,0,2,0,17286
2384400,0,2,0,17286
2384500,0,2,0,17288
2384600,0,2,0,17286
2384700,0,2,0,17288
2384800,0,2,0,17286
2384900,0,2,0,17286
2385000,0,2,0,17286
2385100,0,2,0,17288
2385200,0,2,0,17286
2385300,0,2,0,17286
2385400,0,3,0,17288
2385500,0,3,0,17286
2385600,0,3,0,17283
2385700,0,3,0,17286
2385800,0,3,0,17286
2385900,0,2,0,17304
2386000,0,2,0,17292
2386100,0,1,0,17304
2386200,0,-8,0,17304
2386300,0,-8,0,17304
2386400,0,-10,0,17288
2386500,0,-10,0,17274
2386600,0,-8,0,17344
2386700,0,-9,0,17296
2386800,0,-13,0,17294
2386900,0,-13,0,17286
2387000,0,-13,0,17286
2387100,0,-13,0,17312
2387200,0,-13,0,17286
2387300,0,-13,0,17286
2387400,0,-13,0,17273
2387500,0,-13,0,17312
2387600,0,-13,0,17273
2387700,0,-13,0,17286
2387800,0,-14,0,17286
2387900,0,-14,0,17270
2388000,0,-12,0,17368
2388100,0,-12,0,17320
2388200,0,-12,0,17296
2388300,0,-12,0,17284
2388400,0,-12,0,17296
2388500,0,-13,0,17296
2388600,0,-13,0,17294
2388700,0,-13,0,17294
2388800,0,-13,0,17281
2388900,0,-13,0,17294
2389000,0,-13,0,17294
2389100,0,-13,0,17294
2389200,0,-13,0,17320
2389300,0,-13,0,17294
2389400,0,-13,0,17281
2389500,0,-13,0,17294
2389600,0,-13,0,17294
2389700,0,-13,0,17281
2389800,0,-13,0,17320
2389900,0,-14,0,17294
2390000,0,-14,0,17292
2390100,0,-14,0,17278
2390200,0,-14,0,17292
2390300,0,-14,0,17320
2390400,0,-14,0,17348
2390500,0,-14,0,17292
2390600,0,-14,0,17292
2390700,0,-14,0,17320
2390800,0,-14,0,17292
2390900,0,-14,0,17278
2391000,0,-14,0,17292
2391100,0,-14,0,17292
2391200,0,-14,0,17292
2391300,0,-14,0,17292
2391400,0,-14,0,17292
2391500,0,-14,0,17278
2391600,0,-6,0,17376
2391700,0,-6,0,17340
2391800,0,-4,0,17376
2391900,0,-4,0,17360
2392000,0,-4,0,17352
2392100,0,-4,0,17352
2392200,0,-4,0,17352
2392300,0,-4,0,17352
2392400,0,-4,0,17360
2392500,0,-4,0,17360
2392600,0,-4,0,17352
2392700,0,-4,0,17360
2392800,0,-4,0,17352
2392900,0,-3,0,17376
2393000,0,-2,0,17376
2393100,0,-2,0,17364
2393200,0,-2,0,17364
2393300,0,-2,0,17368
2393400,0,-2,0,17364
2393500,0,-2,0,17364
2393600,0,-2,0,17364
2393700,0,-2,0,17364
2393800,0,-1,0,17376
2393900,0,-1,0,17372
2394000,0,-1,0,17372
2394100,0,9,0,17376
2394200,0,10,0,17358
2394300,0,10,0,17356
2394400,0,10,0,17376
2394500,0,10,0,17376
2394600,0,10,0,17346
2394700,0,10,0,17356
2394800,0,10,0,17346
2394900,0,9,0,17416
2395000,0,9,0,17380
2395100,0,9,0,17362
2395200,0,9,0,17362
2395300,0,14,0,17353
2395400,0,14,0,17338
2395500,0,14,0,17352
2395600,0,14,0,17380
2395700,0,14,0,17338
2395800,0,14,0,17352
2395900,0,14,0,17352
2396000,0,14,0,17352
2396100,0,14,0,17352
2396200,0,14,0,17338
2396300,0,13,0,17436
2396400,0,13,0,17345
2396500,0,13,0,17358
2396600,0,13,0,17358
2396700,0,13,0,17345
2396800,0,13,0,17358
2396900,0,13,0,17345
2397000,0,13,0,17358
2397100,0,13,0,17358
2397200,0,13,0,17410
2397300,0,13,0,17358
2397400,0,13,0,17358
2397500,0,12,0,17436
2397600,0,12,0,17352
2397700,0,16,0,17364
2397800,0,16,0,17356
2397900,0,16,0,17388
2398000,0,16,0,17356
2398100,0,16,0,17356
2398200,0,16,0,17356
2398300,0,16,0,17356
2398400,0,17,0,17340
2398500,0,17,0,17337
2398600,0,9,0,17456
2398700,0,9,0,17402
2398800,0,9,0,17402
2398900,0,7,0,17456
2399000,0,7,0,17428
2399100,0,7,0,17414
2399200,0,7,0,17414
2399300,0,7,0,17407
2399400,0,7,0,17414
2399500,0,7,0,17428
2399600,0,7,0,17414
2399700,0,7,0,17407
2399800,0,7,0,17407
2399900,0,7,0,17414
2400000,0,7,0,17442
2400100,0,3,0,17456
2400200,0,3,0,17438
2400300,0,3,0,17438
2400400,0,3,0,17444
2400500,0,3,0,17438
2400600,0,3,0,17435
2400700,0,3,0,17444
2400800,0,3,0,17435
2400900,0,3,0,17438
2401000,0,3,0,17438
2401100,0,3,0,17438
2401200,0,3,0,17435
2401300,0,7,0,17435
2401400,0,7,0,17423
2401500,0,7,0,17423
2401600,0,7,0,17458
2401700,0,7,0,17423
2401800,0,7,0,17423
2401900,0,6,0,17472
2402000,0,6,0,17460
2402100,0,6,0,17436
2402200,0,6,0,17436
2402300,0,5,0,17472
2402400,0,5,0,17442
2402500,0,5,0,17462
2402600,0,5,0,17452
2402700,0,5,0,17452
2402800,0,5,0,17437
2402900,0,5,0,17442
2403000,0,5,0,17437
2403100,0,5,0,17437
2403200,0,5,0,17442
2403300,0,5,0,17442
2403400,0,5,0,17437
2403500,0,5,0,17452
2403600,0,3,0,17472
2403700,0,3,0,17451
2403800,0,2,0,17472
2403900,0,2,0,17460
2404000,0,3,0,17458
2404100,0,3,0,17464
2404200,0,3,0,17455
2404300,0,3,0,17455
2404400,0,3,0,17458
2404500,0,3,0,17455
2404600,0,4,0,17458
2404700,0,5,0,17456
2404800,0,5,0,17449
2404900,0,5,0,17464
2405000,0,5,0,17454
2405100,0,5,0,17449
2405200,0,4,0,17484
2405300,0,4,0,17468
2405400,0,4,0,17456
2405500,0,4,0,17468
2405600,0,4,0,17460
2405700,0,4,0,17468
2405800,0,4,0,17460
2405900,0,4,0,17460
2406000,0,4,0,17460
2406100,0,4,0,17456
2406200,0,4,0,17468
2406300,0,4,0,17468
2406400,0,4,0,17460
2406500,0,4,0,17460
2406600,0,4,0,17468
2406700,0,4,0,17460
2406800,0,4,0,17468
2406900,0,4,0,17460
2407000,0,4,0,17460
2407100,0,4,0,17460
2407200,0,4,0,17460
2407300,0,4,0,17468
2407400,0,4,0,17468
2407500,0,4,0,17468
2407600,0,4,0,17460
2407700,0,0,0,17484
2407800,0,0,0,17484
2407900,0,0,0,17484
2408000,0,0,0,17484
2408100,0,0,0,17484
2408200,0,0,0,17484
2408300,0,1,0,17484
2408400,0,5,0,17481
2408500,0,5,0,17474
2408600,0,5,0,17484
2408700,0,5,0,17474
2408800,0,7,0,17474
2408900,0,7,0,17470
2409000,0,6,0,17512
2409100,0,6,0,17500
2409200,0,6,0,17476
2409300,0,6,0,17476
2409400,0,6,0,17476
2409500,0,6,0,17476
2409600,0,6,0,17470
2409700,0,6,0,17470
2409800,0,6,0,17488
2409900,0,6,0,17476
2410000,0,6,0,17488
2410100,0,6,0,17488
2410200,0,7,0,17470
2410300,0,7,0,17467
2410400,0,7,0,17488
2410500,0,7,0,17467
2410600,0,7,0,17502
2410700,0,7,0,17488
2410800,0,6,0,17516
2410900,0,6,0,17480
2411000,0,6,0,17474
2411100,0,6,0,17474
2411200,0,6,0,17480
2411300,0,6,0,17480
2411400,0,6,0,17480
2411500,0,6,0,17492
2411600,0,6,0,17480
2411700,0,6,0,17504
2411800,0,6,0,17492
2411900,0,6,0,17474
2412000,0,3,0,17516
2412100,0,3,0,17498
2412200,0,3,0,17498
2412300,0,3,0,17498
2412400,0,3,0,17495
2412500,0,3,0,17495
2412600,0,3,0,17498
2412700,0,4,0,17495
2412800,0,4,0,17496
2412900,0,4,0,17496
2413000,0,4,0,17504
2413100,0,4,0,17504
2413200,0,4,0,17496
2413300,0,4,0,17492
